Idcar_200m,I_est_200,Idcar_1km,I_est_1km,Idcar_nat,Groupe,Ind,Men_1ind,Men_5ind,Men_prop,Men_fmp,Ind_snv,Men_surf,Men_coll,Men_mais,Log_av45,Log_45_70,Log_70_90,Log_ap90,Log_inc,Log_soc,Ind_0_3,Ind_4_5,Ind_6_10,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_55_64,Ind_65_79,Ind_80p,Ind_inc,Men_pauv,Men,lcog_geo
CRS5490RES200mN1607600E711600,0,CRS5490RES1000mN1607000E711000,0,CRS5490RES2000mN1606000E710000,1017583,68,10,3,16,6,1663406.4,2649,15,15,0,0,9,21,0,0,0,3,2,7,9,3,13,15,11,4,1,6,30,97231
CRS5490RES200mN1607600E711800,1,CRS5490RES1000mN1607000E711000,0,CRS5490RES2000mN1606000E710000,1017579,16,2.3,0.6,5.2,1.1,465144.9,602.1,1,5.9,0,0.6,1.9,3.6,0.8,0,1.6,0.6,0.8,0.9,0.6,1.9,4.4,1.7,2.3,1,0.2,1.1,6.9,97231
CRS5490RES200mN1607600E712000,0,CRS5490RES1000mN1607000E712000,1,CRS5490RES2000mN1606000E712000,1017590,83,13,1,21,10,1948663.1,2900.4,18,23,0,0,5,31,5,0,1,0.5,2.5,10,9,11,22,14,12,1,0,8,41,97231
CRS5490RES200mN1607600E712200,1,CRS5490RES1000mN1607000E712000,1,CRS5490RES2000mN1606000E712000,398272,22,2.6,1.2,6.9,0.9,534808.7,852.3,0,8.7,0,0.9,1.7,5.5,0.6,0,1.4,0.3,1.2,3.5,0.9,1.7,7.2,2.9,2.9,0,0,2,8.7,97231
CRS5490RES200mN1607600E717000,1,CRS5490RES1000mN1607000E717000,1,CRS5490RES2000mN1606000E716000,398281,12,1.3,0.6,2.7,0.4,269309.9,440.4,1,3.8,0.2,0.2,1.2,3.2,0,0,0.7,0.6,0.2,0.7,0.6,2.7,2.3,1.9,1.5,0.8,0,0.8,4.8,97221
CRS5490RES200mN1607600E717200,0,CRS5490RES1000mN1607000E717000,1,CRS5490RES2000mN1606000E716000,1017592,31,7,3,9,1,388945.4,804.9,1,12,0,0,8,4,1,0,1,1,2,3,1,6,7,3,5,2,0,7,13,97221
CRS5490RES200mN1607600E719600,1,CRS5490RES1000mN1607000E719000,1,CRS5490RES2000mN1606000E718000,398278,3,0.3,0.1,1.1,0.1,79488,115.3,0.3,1,0,0,1,0.3,0,0,0.1,0,0.1,0.1,0.2,0.3,0.5,0.4,0.9,0.3,0.1,0.2,1.3,97221
CRS5490RES200mN1607600E720800,1,CRS5490RES1000mN1607000E720000,0,CRS5490RES1000mN1607000E720000,1017627,2,0.2,0,0.5,0.3,57558.6,77.7,0.1,0.8,0,0,0.1,0.8,0,0,0,0.1,0.1,0.3,0.1,0.3,0.5,0.3,0.3,0,0,0.1,0.9,97221
CRS5490RES200mN1607600E721200,1,CRS5490RES1000mN1607000E721000,0,CRS5490RES1000mN1607000E721000,1017625,1,0.1,0.1,0.2,0.1,19251.5,35.2,0,0.4,0,0,0,0.4,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0,0,0.1,0.4,97221
CRS5490RES200mN1607600E721600,1,CRS5490RES1000mN1607000E721000,0,CRS5490RES1000mN1607000E721000,1017625,7,0.9,0.4,1.4,0.9,134760.3,246.7,0.3,2.4,0.1,0,0,2.6,0,0,0.1,0.4,0.6,0.6,0.9,0.4,1.7,1.3,0.9,0.1,0,0.7,2.7,97221
CRS5490RES200mN1607600E721800,0,CRS5490RES1000mN1607000E721000,0,CRS5490RES1000mN1607000E721000,1017626,26,3,0,9,3,688952.7,967,1,10,0,0,4,7,0,0,1,1,1,2,3,5,5,5,2,1,0,2,11,97221
CRS5490RES200mN1607600E722000,1,CRS5490RES1000mN1607000E722000,0,CRS5490RES1000mN1607000E722000,1017638,25,1.6,1.2,7,1.9,561475.3,889.1,0.4,8.7,0.2,0.2,0.8,7.9,0,0,1.2,0.4,1.2,2.7,2.7,1.7,6.8,5,3.3,0,0,2.7,9.1,97221
CRS5490RES200mN1607600E722200,1,CRS5490RES1000mN1607000E722000,0,CRS5490RES1000mN1607000E722000,1017638,11,0.7,0.5,3.1,0.9,247049.1,391.2,0.2,3.8,0.1,0.1,0.3,3.5,0,0,0.5,0.2,0.5,1.2,1.2,0.8,3,2.2,1.4,0,0,1.2,4,97221
CRS5490RES200mN1607600E722400,0,CRS5490RES1000mN1607000E722000,0,CRS5490RES1000mN1607000E722000,1017639,30,5,3,10,0,829734.7,1211,2,10,0,1,1,10,0,0,1,0,2,6,3,1,8,5,1,3,0,1,12,97221
CRS5490RES200mN1607600E722600,1,CRS5490RES1000mN1607000E722000,0,CRS5490RES1000mN1607000E722000,1017638,14,0.9,0.7,3.9,1.1,314426.2,497.9,0.2,4.9,0.1,0.1,0.4,4.5,0,0,0.7,0.2,0.7,1.5,1.5,1,3.8,2.8,1.8,0,0,1.5,5.1,97221
CRS5490RES200mN1607600E722800,1,CRS5490RES1000mN1607000E722000,0,CRS5490RES1000mN1607000E722000,1017638,11,0.7,0.5,3.1,0.9,247049.1,391.2,0.2,3.8,0.1,0.1,0.3,3.5,0,0,0.5,0.2,0.5,1.2,1.2,0.8,3,2.2,1.4,0,0,1.2,4,97221
CRS5490RES200mN1607600E723000,1,CRS5490RES1000mN1607000E723000,0,CRS5490RES1000mN1607000E723000,1017652,19,3,0.9,5.1,1.4,352057.1,629.9,0.6,6.9,0.2,0.8,2.4,4,0.1,0,0.7,0.5,1,1.6,2.1,2,4.2,3.1,2.2,1.6,0,3.1,7.5,97221
CRS5490RES200mN1607600E723600,1,CRS5490RES1000mN1607000E723000,0,CRS5490RES1000mN1607000E723000,1017652,4,0.6,0.2,1.1,0.3,74117.3,132.6,0.1,1.5,0,0.2,0.5,0.9,0,0,0.2,0.1,0.2,0.3,0.4,0.4,0.9,0.7,0.5,0.3,0,0.7,1.6,97220
CRS5490RES200mN1607600E723800,1,CRS5490RES1000mN1607000E723000,0,CRS5490RES1000mN1607000E723000,1017652,12.5,1.9,0.6,3.3,0.9,231616.5,414.4,0.4,4.6,0.2,0.5,1.6,2.7,0,0,0.5,0.3,0.6,1.1,1.4,1.3,2.8,2,1.4,1.1,0,2,5,97220
CRS5490RES200mN1607600E724000,0,CRS5490RES1000mN1607000E724000,0,CRS5490RES1000mN1607000E724000,1017659,67,18,3,21,4,866470.6,2311.4,2,32,0,0,1,2,31,0,2,0,3,8,1,7,19,16,8,3,0,20,34,97220
CRS5490RES200mN1607600E724200,1,CRS5490RES1000mN1607000E724000,0,CRS5490RES1000mN1607000E724000,1017657,7,1.1,0.3,1.6,0.5,134256.8,230.2,0.8,2.1,0.1,0.7,0.7,1.4,0,0,0.2,0.2,0.3,0.6,0.4,0.9,1.4,1.4,1,0.6,0,0.9,2.9,97220
CRS5490RES200mN1607600E724400,1,CRS5490RES1000mN1607000E724000,0,CRS5490RES1000mN1607000E724000,1017657,10,1.6,0.4,2.3,0.8,191795.4,328.9,1.1,3,0.1,1,1,2,0,0,0.3,0.3,0.5,0.8,0.6,1.3,1.9,2,1.4,0.8,0.1,1.3,4.1,97220
CRS5490RES200mN1607600E724600,1,CRS5490RES1000mN1607000E724000,0,CRS5490RES1000mN1607000E724000,1017657,7,1.1,0.3,1.6,0.5,134256.8,230.2,0.8,2.1,0.1,0.7,0.7,1.4,0,0,0.2,0.2,0.3,0.6,0.4,0.9,1.4,1.4,1,0.6,0,0.9,2.9,97220
CRS5490RES200mN1607600E724800,1,CRS5490RES1000mN1607000E724000,0,CRS5490RES1000mN1607000E724000,1017657,16.5,2.6,0.7,3.8,1.3,316462.5,542.7,1.8,4.9,0.2,1.6,1.7,3.2,0,0,0.5,0.5,0.8,1.4,1,2.1,3.2,3.3,2.2,1.4,0.1,2.2,6.7,97220
CRS5490RES200mN1607600E725000,0,CRS5490RES1000mN1607000E725000,0,CRS5490RES1000mN1607000E725000,1017671,32,6,1,8,3,498573.8,1015,6,8,0,0,3,11,0,0,2,0,2,4,2,5,9,5,3,0,0,7,14,97220
CRS5490RES200mN1607600E725200,0,CRS5490RES1000mN1607000E725000,0,CRS5490RES1000mN1607000E725000,1017669,25,8,2,7,2,557760.7,897,3,9,0,2,0,10,0,0,0,2,2,1,1,3,7,3,1,5,0,6,12,97220
CRS5490RES200mN1607600E725400,1,CRS5490RES1000mN1607000E725000,0,CRS5490RES1000mN1607000E725000,1017666,13,2.5,0.4,3.6,1.3,234582.4,457.7,0.6,5.6,0.3,1.7,1.8,2.3,0.1,0,0.4,0.2,0.5,0.6,0.9,1.9,3,2.7,1.9,0.9,0,2.1,6.2,97220
CRS5490RES200mN1607600E725600,1,CRS5490RES1000mN1607000E725000,0,CRS5490RES1000mN1607000E725000,1017666,13,2.5,0.4,3.6,1.3,234582.4,457.7,0.6,5.6,0.3,1.7,1.8,2.3,0.1,0,0.4,0.2,0.5,0.6,0.9,1.9,3,2.7,1.9,0.9,0,2.1,6.2,97220
CRS5490RES200mN1607600E725800,1,CRS5490RES1000mN1607000E725000,0,CRS5490RES1000mN1607000E725000,1017666,6,1.2,0.2,1.7,0.6,108268.8,211.3,0.3,2.6,0.1,0.8,0.9,1.1,0,0,0.2,0.1,0.2,0.3,0.4,0.9,1.4,1.2,0.9,0.4,0,1,2.9,97220
CRS5490RES200mN1607600E726000,1,CRS5490RES1000mN1607000E726000,0,CRS5490RES1000mN1607000E726000,1017685,20,3.3,1,4.9,1,331033.4,663.2,0.7,7.8,0.3,1.8,2.4,2.7,1.3,0,0.8,0.5,0.6,2,1.1,1.9,4.9,3.7,3.4,1.1,0,3.5,8.5,97220
CRS5490RES200mN1607600E726200,1,CRS5490RES1000mN1607000E726000,0,CRS5490RES1000mN1607000E726000,1017685,16,2.6,0.8,3.9,0.8,264826.8,530.6,0.6,6.2,0.2,1.5,1.9,2.2,1,0,0.6,0.4,0.5,1.6,0.9,1.5,3.9,3,2.7,0.9,0,2.8,6.8,97220
CRS5490RES200mN1607600E726600,1,CRS5490RES1000mN1607000E726000,0,CRS5490RES1000mN1607000E726000,1017685,7,1.1,0.3,1.7,0.3,115861.7,232.1,0.3,2.7,0.1,0.6,0.9,1,0.4,0,0.2,0.2,0.2,0.7,0.4,0.7,1.7,1.3,1.2,0.4,0,1.2,3,97220
CRS5490RES200mN1607600E726800,1,CRS5490RES1000mN1607000E726000,0,CRS5490RES1000mN1607000E726000,1017685,20,3.3,1,4.9,1,331033.4,663.2,0.7,7.8,0.3,1.8,2.4,2.7,1.3,0,0.8,0.5,0.6,2,1.1,1.9,4.9,3.7,3.4,1.1,0,3.5,8.5,97220
CRS5490RES200mN1607600E727000,1,CRS5490RES1000mN1607000E727000,0,CRS5490RES1000mN1607000E727000,1017690,12,2,0.3,3.4,0.8,209653.5,395.3,0.1,5,0.2,1.3,1,2.6,0,0,0.3,0.2,0.7,1.4,0.2,1.6,2.7,2,2,0.9,0,1.8,5.1,97220
CRS5490RES200mN1607600E727200,1,CRS5490RES1000mN1607000E727000,0,CRS5490RES1000mN1607000E727000,1017690,5,0.8,0.1,1.4,0.3,87355.6,164.7,0,2.1,0.1,0.5,0.4,1.1,0,0,0.1,0.1,0.3,0.6,0.1,0.7,1.1,0.8,0.8,0.4,0,0.8,2.1,97220
CRS5490RES200mN1607600E727400,1,CRS5490RES1000mN1607000E727000,0,CRS5490RES1000mN1607000E727000,1017690,19,3.2,0.4,5.4,1.2,331951.4,625.9,0.2,7.9,0.3,2.1,1.6,4.1,0,0,0.4,0.3,1,2.2,0.3,2.5,4.3,3.2,3.2,1.5,0.1,2.9,8.1,97220
CRS5490RES200mN1607600E727600,1,CRS5490RES1000mN1607000E727000,0,CRS5490RES1000mN1607000E727000,1017690,11,1.8,0.3,3.1,0.7,192182.4,362.4,0.1,4.6,0.2,1.2,0.9,2.4,0,0,0.3,0.1,0.6,1.3,0.2,1.5,2.5,1.8,1.8,0.9,0,1.7,4.7,97220
CRS5490RES200mN1607600E727800,1,CRS5490RES1000mN1607000E727000,0,CRS5490RES1000mN1607000E727000,1017690,4,0.7,0.1,1.1,0.3,69884.5,131.8,0,1.7,0.1,0.4,0.3,0.9,0,0,0.1,0,0.2,0.5,0.1,0.5,0.9,0.7,0.7,0.3,0,0.6,1.7,97220
CRS5490RES200mN1607600E728000,1,CRS5490RES1000mN1607000E728000,0,CRS5490RES1000mN1607000E728000,1017709,4,0.5,0.2,1.1,0.3,66508.3,110.3,0.1,1.4,0,0.4,0.2,0.8,0.1,0,0.1,0.1,0.2,0.4,0.2,0.5,0.9,0.7,0.5,0.4,0,0.6,1.5,97220
CRS5490RES200mN1607600E728200,1,CRS5490RES1000mN1607000E728000,0,CRS5490RES1000mN1607000E728000,1017709,2,0.2,0.1,0.6,0.1,33254.2,55.1,0,0.7,0,0.2,0.1,0.4,0,0,0.1,0,0.1,0.2,0.1,0.2,0.5,0.3,0.3,0.2,0,0.3,0.7,97220
CRS5490RES200mN1607600E728400,1,CRS5490RES1000mN1607000E728000,0,CRS5490RES1000mN1607000E728000,1017709,11,1.3,0.5,3.1,0.7,182898,303.2,0.1,3.9,0,1.1,0.6,2.2,0.1,0,0.4,0.1,0.7,1.1,0.7,1.2,2.6,1.8,1.4,1,0,1.6,4,9722097232
CRS5490RES200mN1607600E728600,1,CRS5490RES1000mN1607000E728000,0,CRS5490RES1000mN1607000E728000,1017709,26,3,1.3,7.4,1.7,432304.3,716.7,0.3,9.3,0.1,2.7,1.4,5.2,0.2,0,0.9,0.3,1.6,2.7,1.6,3,6.1,4.2,3.3,2.3,0,3.8,9.6,9722097232
CRS5490RES200mN1607600E728800,1,CRS5490RES1000mN1607000E728000,0,CRS5490RES1000mN1607000E728000,1017709,1,0.1,0,0.3,0.1,16627.1,27.6,0,0.4,0,0.1,0.1,0.2,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0,0.1,0.4,9722097232
CRS5490RES200mN1607600E729200,1,CRS5490RES1000mN1607000E729000,0,CRS5490RES1000mN1607000E729000,1017711,24,3.7,1.2,6.8,2,405372.4,759,0.7,8.8,0.2,2,1.8,5.2,0.3,0,0.4,0.1,1.3,1.7,2.1,2.4,6.5,4.3,3.2,1.9,0.1,3.3,9.5,9723297220
CRS5490RES200mN1607600E729400,1,CRS5490RES1000mN1607000E729000,0,CRS5490RES1000mN1607000E729000,1017711,14,2.2,0.7,4,1.2,236467.2,442.8,0.4,5.1,0.1,1.2,1,3,0.2,0,0.2,0.1,0.8,1,1.2,1.4,3.7,2.5,1.9,1.1,0.1,1.9,5.5,9723297220
CRS5490RES200mN1607600E729600,1,CRS5490RES1000mN1607000E729000,0,CRS5490RES1000mN1607000E729000,1017711,5,0.8,0.3,1.4,0.4,84452.6,158.1,0.2,1.8,0,0.4,0.4,1.1,0.1,0,0.1,0,0.3,0.4,0.4,0.5,1.3,0.9,0.7,0.4,0,0.7,2,97232
CRS5490RES200mN1607600E729800,1,CRS5490RES1000mN1607000E729000,0,CRS5490RES1000mN1607000E729000,1017711,7,1.1,0.4,2,0.6,118233.6,221.4,0.2,2.6,0.1,0.6,0.5,1.5,0.1,0,0.1,0,0.4,0.5,0.6,0.7,1.9,1.3,0.9,0.6,0,1,2.8,97232
CRS5490RES200mN1607600E730000,1,CRS5490RES1000mN1607000E730000,1,CRS5490RES2000mN1606000E730000,398326,2,0.3,0.1,0.6,0.1,34932.7,74.1,0.1,0.7,0,0.1,0.1,0.6,0,0,0,0,0.2,0.3,0.2,0.3,0.4,0.3,0.2,0.1,0,0.2,0.8,97232
CRS5490RES200mN1607600E732400,1,CRS5490RES1000mN1607000E732000,0,CRS5490RES2000mN1606000E732000,1017721,7,1,0.3,2.4,0.2,197199.8,277.4,0.2,2.4,0,0.3,0.5,1.8,0,0,0.2,0.2,0.3,0.2,0.3,0.8,1.1,1.6,2.1,0.2,0,0.5,2.6,97232
CRS5490RES200mN1607600E732600,1,CRS5490RES1000mN1607000E732000,0,CRS5490RES2000mN1606000E732000,1017721,1,0.1,0,0.3,0,28171.4,39.6,0,0.4,0,0,0.1,0.3,0,0,0,0,0.1,0,0.1,0.1,0.2,0.2,0.3,0,0,0.1,0.4,97232
CRS5490RES200mN1607800E707600,1,CRS5490RES1000mN1607000E707000,0,CRS5490RES1000mN1607000E707000,1017553,1,0.3,0,0.3,0,21969.5,40.5,0.2,0.4,0,0.1,0.2,0.3,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0,0.1,0.6,9720297231
CRS5490RES200mN1607800E707800,0,CRS5490RES1000mN1607000E707000,0,CRS5490RES1000mN1607000E707000,1017555,57,3,3,14,2,1556659.2,1763.4,6,13,0,0,0,16,3,0,5,2,3,6,6,7,8,8,11,1,0,1,19,9723197202
CRS5490RES200mN1607800E708000,1,CRS5490RES1000mN1607000E708000,0,CRS5490RES1000mN1607000E708000,1017563,13,2.1,0.1,4.3,0.6,331418.6,535.2,0.5,5.5,0.4,0,1,3.7,0.9,0,0.4,0.2,0.5,0.6,0.8,1,4.3,1.9,2.8,0.5,0,1.3,6,97231
CRS5490RES200mN1607800E708200,0,CRS5490RES1000mN1607000E708000,0,CRS5490RES1000mN1607000E708000,1017569,58,14,4,14,4,933122.1,1625.1,16,11,0,1,14,3,9,0,4,1,6,4,5,11,6,9,7,5,0,13,27,97231
CRS5490RES200mN1607800E708400,0,CRS5490RES1000mN1607000E708000,0,CRS5490RES1000mN1607000E708000,1017573,96,23,1,23,7,2538621.8,3354.4,37,13,0,0,4,42,4,0,5,2,2,5,9,21,21,18,12,1,0,8,50,97231
CRS5490RES200mN1607800E708600,0,CRS5490RES1000mN1607000E708000,0,CRS5490RES1000mN1607000E708000,1017568,35,9,0,10,1,1073769.2,1848,7,11,0,0,0,18,0,0,2,1,1,4,1,4,11,4,6,1,0,0,18,97231
CRS5490RES200mN1607800E708800,1,CRS5490RES1000mN1607000E708000,0,CRS5490RES1000mN1607000E708000,1017563,2.5,0.4,0,0.8,0.1,63734.3,102.9,0.1,1.1,0.1,0,0.2,0.7,0.2,0,0.1,0,0.1,0.1,0.2,0.2,0.8,0.4,0.5,0.1,0,0.2,1.2,97231
CRS5490RES200mN1607800E711000,0,CRS5490RES1000mN1607000E711000,0,CRS5490RES2000mN1606000E710000,1017582,56,5,1,19,3,1409395.2,2335.9,5,17,0,0,0,18,4,0,0,0,2,12,6,0,20,16,0,0,0,3,22,97231
CRS5490RES200mN1607800E711200,0,CRS5490RES1000mN1607000E711000,0,CRS5490RES2000mN1606000E710000,1017586,280,51,6,1,50,4262126.7,9402.8,129,1,0,0,0,125,5,125,12,12,21,39,22,49,70,41,10,3,1,48,130,97231
CRS5490RES200mN1607800E711400,0,CRS5490RES1000mN1607000E711000,0,CRS5490RES2000mN1606000E710000,1017584,62,16,0,7,10,1082465.5,2330.3,27,8,0,0,28,5,2,26,1,1,2,5,8,5,25,8,4,2,1,15,35,97231
CRS5490RES200mN1607800E711600,0,CRS5490RES1000mN1607000E711000,0,CRS5490RES2000mN1606000E710000,1017585,84,12,1,21,10,1829430.3,3028.3,17,22,0,0,9,28,2,0,2,1,6,5,4,13,20,18,9,4,2,8,39,97231
CRS5490RES200mN1607800E711800,0,CRS5490RES1000mN1607000E711000,0,CRS5490RES2000mN1606000E710000,1017580,45,5,3,11,4,883165.1,1321,1,15,0,2,8,6,0,0,1,2,4,2,1,9,9,9,4,4,0,4,16,97231
CRS5490RES200mN1607800E712000,0,CRS5490RES1000mN1607000E712000,1,CRS5490RES2000mN1606000E712000,1017589,32,12,0,10,4,532530.8,1356.3,3,17,0,3,13,2,2,0,0,0,0,1,1,4,6,7,11,2,0,12,20,97231
CRS5490RES200mN1607800E712200,1,CRS5490RES1000mN1607000E712000,1,CRS5490RES2000mN1606000E712000,398272,14,1.7,0.7,4.4,0.6,340332.8,542.4,0,5.5,0,0.5,1.1,3.5,0.4,0,0.9,0.2,0.7,2.2,0.6,1.1,4.6,1.8,1.9,0,0,1.3,5.5,97231
CRS5490RES200mN1607800E712400,1,CRS5490RES1000mN1607000E712000,1,CRS5490RES2000mN1606000E712000,398272,10,1.2,0.5,3.2,0.4,243094.8,387.4,0,3.9,0,0.4,0.8,2.5,0.2,0,0.7,0.1,0.5,1.6,0.4,0.8,3.3,1.3,1.3,0,0,0.9,3.9,97231
CRS5490RES200mN1607800E714000,1,CRS5490RES1000mN1607000E714000,0,CRS5490RES2000mN1606000E714000,1017591,8,1.2,0.1,1.4,0.4,181590,364.7,0.8,2.7,0,0.5,0.2,2,0.8,0,0.3,0,0.5,0.8,0.4,1.3,2.6,1,0.8,0.3,0,0.9,3.5,97231
CRS5490RES200mN1607800E714200,1,CRS5490RES1000mN1607000E714000,0,CRS5490RES2000mN1606000E714000,1017591,9,1.3,0.1,1.6,0.4,204288.8,410.3,0.9,3.1,0,0.6,0.3,2.2,0.9,0,0.3,0,0.5,1,0.4,1.5,2.9,1.2,0.9,0.3,0,1,4,97231
CRS5490RES200mN1607800E720000,1,CRS5490RES1000mN1607000E720000,0,CRS5490RES1000mN1607000E720000,1017627,2,0.2,0,0.5,0.3,57558.6,77.7,0.1,0.8,0,0,0.1,0.8,0,0,0,0.1,0.1,0.3,0.1,0.3,0.5,0.3,0.3,0,0,0.1,0.9,97221
CRS5490RES200mN1607800E720600,0,CRS5490RES1000mN1607000E720000,0,CRS5490RES1000mN1607000E720000,1017628,48.5,4,1,16,5,1315100.2,1929,2,18,0,0,0,20,0,0,1,1,0,3.5,8,3,10,11,9,2,0,3,20,97221
CRS5490RES200mN1607800E720800,1,CRS5490RES1000mN1607000E720000,0,CRS5490RES1000mN1607000E720000,1017627,25,2.7,0,6.7,3.3,719482.8,970.7,0.7,10,0,0,0.7,10,0,0,0.7,1,1.7,4.3,0.7,3.3,6,3.3,4,0,0,1.3,10.7,97221
CRS5490RES200mN1607800E721800,1,CRS5490RES1000mN1607000E721000,0,CRS5490RES1000mN1607000E721000,1017625,3,0.4,0.2,0.6,0.4,57754.4,105.7,0.1,1.1,0.1,0,0,1.1,0,0,0.1,0.2,0.2,0.2,0.4,0.2,0.7,0.5,0.4,0.1,0,0.3,1.2,97221
CRS5490RES200mN1607800E722000,1,CRS5490RES1000mN1607000E722000,0,CRS5490RES1000mN1607000E722000,1017638,5,0.3,0.2,1.4,0.4,112295.1,177.8,0.1,1.7,0,0,0.2,1.6,0,0,0.2,0.1,0.2,0.5,0.5,0.4,1.4,1,0.7,0,0,0.5,1.8,97221
CRS5490RES200mN1607800E722400,1,CRS5490RES1000mN1607000E722000,0,CRS5490RES1000mN1607000E722000,1017638,17,1.1,0.8,4.7,1.3,381803.2,604.6,0.3,5.9,0.1,0.2,0.5,5.4,0,0,0.8,0.3,0.8,1.8,1.9,1.2,4.6,3.4,2.2,0,0,1.8,6.2,97221
CRS5490RES200mN1607800E722600,0,CRS5490RES1000mN1607000E722000,0,CRS5490RES1000mN1607000E722000,1017640,49,5,1,14,1,817488.7,1320,1,19,0,0,8,10,2,0,0,0,0,6,1,5,14,15,3,5,0,6,20,97221
CRS5490RES200mN1607800E722800,1,CRS5490RES1000mN1607000E722000,0,CRS5490RES1000mN1607000E722000,1017638,4,0.2,0.2,1.1,0.3,89836,142.3,0.1,1.4,0,0.1,0.1,1.3,0,0,0.2,0.1,0.2,0.4,0.4,0.3,1.1,0.8,0.5,0,0,0.4,1.5,97221
CRS5490RES200mN1607800E723000,1,CRS5490RES1000mN1607000E723000,0,CRS5490RES1000mN1607000E723000,1017652,3,0.5,0.1,0.8,0.2,55588,99.5,0.1,1.1,0,0.1,0.4,0.7,0,0,0.1,0.1,0.1,0.3,0.3,0.3,0.7,0.5,0.3,0.3,0,0.5,1.2,97221
CRS5490RES200mN1607800E723200,1,CRS5490RES1000mN1607000E723000,0,CRS5490RES1000mN1607000E723000,1017652,11,1.7,0.5,2.9,0.8,203822.5,364.7,0.4,4,0.1,0.5,1.4,2.3,0.1,0,0.4,0.3,0.6,0.9,1.2,1.2,2.4,1.8,1.3,0.9,0,1.8,4.4,97221
CRS5490RES200mN1607800E723400,1,CRS5490RES1000mN1607000E723000,0,CRS5490RES1000mN1607000E723000,1017652,8,1.2,0.4,2.1,0.6,148234.6,265.2,0.3,2.9,0.1,0.3,1,1.7,0.1,0,0.3,0.2,0.4,0.7,0.9,0.8,1.8,1.3,0.9,0.7,0,1.3,3.2,9722197220
CRS5490RES200mN1607800E723600,1,CRS5490RES1000mN1607000E723000,0,CRS5490RES1000mN1607000E723000,1017652,27,4.2,1.2,7.2,2,500291.7,895.1,0.9,9.8,0.3,1.1,3.4,5.8,0.1,0,1,0.6,1.4,2.3,3,2.9,6,4.4,3.1,2.3,0,4.4,10.7,97220
CRS5490RES200mN1607800E723800,1,CRS5490RES1000mN1607000E723000,0,CRS5490RES1000mN1607000E723000,1017652,15,2.3,0.7,4,1.1,277939.8,497.3,0.5,5.5,0.2,0.6,1.9,3.2,0.1,0,0.5,0.4,0.8,1.3,1.7,1.6,3.3,2.4,1.7,1.3,0,2.5,6,97220
CRS5490RES200mN1607800E724000,1,CRS5490RES1000mN1607000E724000,0,CRS5490RES1000mN1607000E724000,1017657,14.5,2.3,0.6,3.4,1.1,278103.4,476.9,1.6,4.3,0.2,1.4,1.4,2.9,0,0,0.4,0.5,0.7,1.2,0.9,1.9,2.8,2.9,1.9,1.2,0.1,1.9,5.9,97220
CRS5490RES200mN1607800E724200,1,CRS5490RES1000mN1607000E724000,0,CRS5490RES1000mN1607000E724000,1017657,17,2.6,0.7,3.9,1.3,326052.2,559.2,1.8,5.1,0.2,1.6,1.7,3.4,0,0,0.5,0.6,0.8,1.4,1,2.2,3.3,3.4,2.3,1.4,0.1,2.2,6.9,97220
CRS5490RES200mN1607800E724400,1,CRS5490RES1000mN1607000E724000,0,CRS5490RES1000mN1607000E724000,1017657,4,0.6,0.2,0.9,0.3,76718.2,131.6,0.4,1.2,0,0.4,0.4,0.8,0,0,0.1,0.1,0.2,0.3,0.2,0.5,0.8,0.8,0.6,0.4,0,0.5,1.6,97220
CRS5490RES200mN1607800E724600,1,CRS5490RES1000mN1607000E724000,0,CRS5490RES1000mN1607000E724000,1017657,11,1.7,0.5,2.5,0.8,210975,361.8,1.2,3.3,0.1,1.1,1.1,2.2,0,0,0.3,0.4,0.5,0.9,0.7,1.4,2.1,2.2,1.5,0.9,0.1,1.4,4.5,97220
CRS5490RES200mN1607800E724800,1,CRS5490RES1000mN1607000E724000,0,CRS5490RES1000mN1607000E724000,1017657,15,2.3,0.6,3.5,1.1,287693.2,493.4,1.6,4.5,0.2,1.4,1.5,3,0,0,0.4,0.5,0.7,1.3,0.9,1.9,2.9,3,2,1.3,0.1,2,6.1,9722097223
CRS5490RES200mN1607800E725000,1,CRS5490RES1000mN1607000E725000,0,CRS5490RES1000mN1607000E725000,1017666,3,0.6,0.1,0.8,0.3,54134.4,105.6,0.1,1.3,0.1,0.4,0.4,0.5,0,0,0.1,0,0.1,0.1,0.2,0.5,0.7,0.6,0.5,0.2,0,0.5,1.4,9722097223
CRS5490RES200mN1607800E725400,1,CRS5490RES1000mN1607000E725000,0,CRS5490RES1000mN1607000E725000,1017666,7,1.4,0.2,1.9,0.7,126313.6,246.5,0.3,3,0.2,0.9,1,1.2,0,0,0.2,0.1,0.3,0.3,0.5,1,1.6,1.5,1,0.5,0,1.1,3.3,9722097223
CRS5490RES200mN1607800E725600,1,CRS5490RES1000mN1607000E725000,0,CRS5490RES1000mN1607000E725000,1017666,19,3.7,0.6,5.2,1.8,342851.2,669,0.8,8.2,0.4,2.4,2.7,3.4,0.1,0,0.6,0.3,0.8,0.8,1.3,2.8,4.4,3.9,2.8,1.3,0,3.1,9,97220
